Account_id: 4 | Owner_id: 4718178677 | Balance: 2637369676
Account_id: 5014 | Owner_id: 4028266164 | Balance: 3577205583
Account_id: 5015 | Owner_id: 8068408239 | Balance: 5784029475
Account_id: 5027 | Owner_id: 8108531292 | Balance: 1408474705
Account_id: 5029 | Owner_id: 6576028417 | Balance: 6297288307
Account_id: 5032 | Owner_id: 7889211932 | Balance: 5102306718
Account_id: 5033 | Owner_id: 7742128297 | Balance: 2877281712
Account_id: 5036 | Owner_id: 7677215816 | Balance: 1931095025
Account_id: 5040 | Owner_id: 5075914152 | Balance: 2320835508
Account_id: 5041 | Owner_id: 4386121232 | Balance: 2620157341
Account_id: 5042 | Owner_id: 8574696918 | Balance: 7358886400
Account_id: 5047 | Owner_id: 1813267720 | Balance: 1261072487
Account_id: 5050 | Owner_id: 7291372254 | Balance: 3503641993
Account_id: 5052 | Owner_id: 7283592212 | Balance: 5145314015
Account_id: 5056 | Owner_id: 8636366438 | Balance: 4039498719
Account_id: 5058 | Owner_id: 7743790008 | Balance: 2988012265
Account_id: 5062 | Owner_id: 4976459392 | Balance: 3282615291
Account_id: 5065 | Owner_id: 9796868908 | Balance: 4702405623
Account_id: 5066 | Owner_id: 8631147649 | Balance: 1728386461
Account_id: 5070 | Owner_id: 6709433269 | Balance: 2182970215
Account_id: 5074 | Owner_id: 6146986753 | Balance: 3424690234
Account_id: 5075 | Owner_id: 9507183750 | Balance: 1594712081
Account_id: 5078 | Owner_id: 6300564816 | Balance: 3748208524
Account_id: 5079 | Owner_id: 6093593412 | Balance: 1012540379
Account_id: 5084 | Owner_id: 6488019821 | Balance: 1298204302
Account_id: 5089 | Owner_id: 8658932473 | Balance: 2946705992
Account_id: 5092 | Owner_id: 9090965409 | Balance: 7978690797
Account_id: 5098 | Owner_id: 8842880514 | Balance: 5130380473
Account_id: 5102 | Owner_id: 9907963123 | Balance: 8191724092
Account_id: 5103 | Owner_id: 5923655199 | Balance: 2921629891
Account_id: 5104 | Owner_id: 6014964537 | Balance: 674017737
Account_id: 5108 | Owner_id: 3997997364 | Balance: 575195114
Account_id: 5111 | Owner_id: 8352961524 | Balance: 3561354451
Account_id: 5121 | Owner_id: 3724325365 | Balance: 552671004
Account_id: 5123 | Owner_id: 3978622645 | Balance: 1041094544
Account_id: 5124 | Owner_id: 7702704201 | Balance: 2187132839
Account_id: 5127 | Owner_id: 5759545913 | Balance: 4782222839
Account_id: 5128 | Owner_id: 8909372701 | Balance: 2461280108
Account_id: 5130 | Owner_id: 2435579918 | Balance: 2068877894
Account_id: 5133 | Owner_id: 9334961105 | Balance: 7317747108
Account_id: 5136 | Owner_id: 8779626520 | Balance: 6771385333
Account_id: 5137 | Owner_id: 6421496847 | Balance: 771417158
Account_id: 5138 | Owner_id: 5840769766 | Balance: 2270830228
Account_id: 5139 | Owner_id: 3609509916 | Balance: 2210524792
Account_id: 5147 | Owner_id: 9398486911 | Balance: 4494910156
Account_id: 5151 | Owner_id: 9553032907 | Balance: 9117847107
Account_id: 5169 | Owner_id: 7925727123 | Balance: 5835840135
Account_id: 5172 | Owner_id: 5066375276 | Balance: 70993212
Account_id: 5173 | Owner_id: 6424745946 | Balance: 576118982
Account_id: 5176 | Owner_id: 5302092090 | Balance: 29650772
Account_id: 5178 | Owner_id: 2627966890 | Balance: 255305169
Account_id: 5180 | Owner_id: 8983413772 | Balance: 2208863447
Account_id: 5181 | Owner_id: 1638911404 | Balance: 291354165
Account_id: 5183 | Owner_id: 7331511287 | Balance: 127731757
Account_id: 5186 | Owner_id: 8562261207 | Balance: 2255210467
Account_id: 5188 | Owner_id: 9384378976 | Balance: 5880101483
Account_id: 5190 | Owner_id: 7829375293 | Balance: 1023237182
Account_id: 5203 | Owner_id: 9996366465 | Balance: 1649886822
Account_id: 5208 | Owner_id: 7557305220 | Balance: 4350694378
Account_id: 5210 | Owner_id: 8064411074 | Balance: 736653700
Account_id: 5212 | Owner_id: 3371106830 | Balance: 2631277829
Account_id: 5215 | Owner_id: 1152743885 | Balance: 102919734
Account_id: 5217 | Owner_id: 8800668375 | Balance: 6436408437
Account_id: 5218 | Owner_id: 5845649664 | Balance: 4498216758
Account_id: 5219 | Owner_id: 6643232212 | Balance: 4449105770
Account_id: 5220 | Owner_id: 3676018079 | Balance: 2261478088
Account_id: 5228 | Owner_id: 3424049189 | Balance: 2219107296
Account_id: 5230 | Owner_id: 6220973071 | Balance: 5860203470
Account_id: 5236 | Owner_id: 8601795449 | Balance: 1527330259
Account_id: 5239 | Owner_id: 9244592255 | Balance: 3262292159
Account_id: 5240 | Owner_id: 7178996820 | Balance: 1685225824
Account_id: 5245 | Owner_id: 9604189934 | Balance: 2354220706
Account_id: 5249 | Owner_id: 9848096551 | Balance: 8582699741
Account_id: 5255 | Owner_id: 7501494060 | Balance: 4121528178
Account_id: 5256 | Owner_id: 8892354268 | Balance: 2195365180
Account_id: 5258 | Owner_id: 2312641961 | Balance: 1204955057
Account_id: 5261 | Owner_id: 3346333722 | Balance: 220976128
Account_id: 5264 | Owner_id: 7141181023 | Balance: 1746997449
Account_id: 5265 | Owner_id: 9910632467 | Balance: 7883986662
Account_id: 5270 | Owner_id: 9205763561 | Balance: 7585776831
Account_id: 5275 | Owner_id: 7059323738 | Balance: 6078251028
Account_id: 5291 | Owner_id: 5424348778 | Balance: 532287336
Account_id: 5300 | Owner_id: 6546216596 | Balance: 3630725348
Account_id: 5308 | Owner_id: 5260684336 | Balance: 3957504758
Account_id: 5309 | Owner_id: 8631147649 | Balance: 4057042709
Account_id: 5319 | Owner_id: 9645340566 | Balance: 5892838231
Account_id: 5333 | Owner_id: 7687992913 | Balance: 5506833349
Account_id: 5334 | Owner_id: 7576835829 | Balance: 2334285243
Account_id: 5345 | Owner_id: 9813717272 | Balance: 9153649882
Account_id: 5350 | Owner_id: 9536903920 | Balance: 5728071220
Account_id: 5359 | Owner_id: 9095682422 | Balance: 964005276
Account_id: 5368 | Owner_id: 5736197718 | Balance: 3784975656
Account_id: 5369 | Owner_id: 9530781230 | Balance: 2017140155
Account_id: 5370 | Owner_id: 9910632467 | Balance: 6786247253
Account_id: 5376 | Owner_id: 6976829984 | Balance: 6670228372
Account_id: 5377 | Owner_id: 8667545042 | Balance: 1440313812
Account_id: 5381 | Owner_id: 8346807780 | Balance: 1206289421
Account_id: 5383 | Owner_id: 1534788122 | Balance: 915373350
Account_id: 5388 | Owner_id: 6220973071 | Balance: 4125362386
Account_id: 5395 | Owner_id: 8306022349 | Balance: 1101261218
Account_id: 5400 | Owner_id: 4126366978 | Balance: 3032354281
Account_id: 5404 | Owner_id: 1974480155 | Balance: 1639864401
Account_id: 5408 | Owner_id: 9519259193 | Balance: 5434801233
Account_id: 5409 | Owner_id: 7018263446 | Balance: 6115036674
Account_id: 5412 | Owner_id: 2069273395 | Balance: 513188092
Account_id: 5413 | Owner_id: 4439883308 | Balance: 2400953352
Account_id: 5414 | Owner_id: 7107259714 | Balance: 1557127027
Account_id: 5416 | Owner_id: 5361104779 | Balance: 2642120320
Account_id: 5422 | Owner_id: 7028447956 | Balance: 1588617581
Account_id: 5426 | Owner_id: 8566186556 | Balance: 1648972028
Account_id: 5434 | Owner_id: 8659789220 | Balance: 6593746047
Account_id: 5438 | Owner_id: 6517082948 | Balance: 4660117764
Account_id: 5442 | Owner_id: 8436585405 | Balance: 6167920297
Account_id: 5443 | Owner_id: 9033948273 | Balance: 6913783163
Account_id: 5449 | Owner_id: 7975288406 | Balance: 2049391992
Account_id: 5460 | Owner_id: 7501494060 | Balance: 3025078637
Account_id: 5461 | Owner_id: 6374502436 | Balance: 1538159798
Account_id: 5464 | Owner_id: 9337924714 | Balance: 8696796357
Account_id: 5472 | Owner_id: 5887097375 | Balance: 5329019305
Account_id: 5477 | Owner_id: 8562261207 | Balance: 5532991910
Account_id: 5481 | Owner_id: 8558865205 | Balance: 8191304956
Account_id: 5482 | Owner_id: 4601897204 | Balance: 3496300252
Account_id: 5483 | Owner_id: 9606816297 | Balance: 9242904382
Account_id: 5490 | Owner_id: 9126283075 | Balance: 1126549150
Account_id: 5494 | Owner_id: 7061141938 | Balance: 5339386387
Account_id: 5496 | Owner_id: 3435896384 | Balance: 1801917207
Account_id: 5499 | Owner_id: 8854593715 | Balance: 8083492821
Account_id: 5500 | Owner_id: 1877912164 | Balance: 1153460771
Account_id: 5501 | Owner_id: 7992680196 | Balance: 3625714985
Account_id: 5502 | Owner_id: 9872590600 | Balance: 9178883417
Account_id: 5506 | Owner_id: 3978363948 | Balance: 1039368071
Account_id: 5509 | Owner_id: 3582590438 | Balance: 3536136892
Account_id: 5514 | Owner_id: 3283165255 | Balance: 2140110401
Account_id: 5515 | Owner_id: 9027978277 | Balance: 1583569535
Account_id: 5516 | Owner_id: 8030758296 | Balance: 957089637
Account_id: 5526 | Owner_id: 9522662041 | Balance: 3286508203
Account_id: 5527 | Owner_id: 9523874927 | Balance: 5018306882
Account_id: 5528 | Owner_id: 1672079000 | Balance: 455127925
Account_id: 5530 | Owner_id: 7907253699 | Balance: 4915319102
Account_id: 5536 | Owner_id: 2022705461 | Balance: 320725003
Account_id: 5545 | Owner_id: 8023046558 | Balance: 1366031164
Account_id: 5549 | Owner_id: 7028447956 | Balance: 3852507572
Account_id: 5552 | Owner_id: 2138652613 | Balance: 833404018
Account_id: 5553 | Owner_id: 6880929323 | Balance: 2639363298
Account_id: 5556 | Owner_id: 9530781230 | Balance: 4646139415
Account_id: 5558 | Owner_id: 7194731478 | Balance: 5987576466
Account_id: 5567 | Owner_id: 7551128512 | Balance: 3599002912
Account_id: 5569 | Owner_id: 6776101902 | Balance: 5477798432
Account_id: 5570 | Owner_id: 8353675024 | Balance: 3998587104
Account_id: 5573 | Owner_id: 5851783701 | Balance: 397883590
Account_id: 5579 | Owner_id: 7856513597 | Balance: 2949564636
Account_id: 5583 | Owner_id: 4976228836 | Balance: 4176483892
Account_id: 5585 | Owner_id: 3005934767 | Balance: 2193296518
Account_id: 5592 | Owner_id: 8740709208 | Balance: 5237251071
Account_id: 5594 | Owner_id: 8433238411 | Balance: 2602923808
Account_id: 5603 | Owner_id: 5306181004 | Balance: 1229019555
Account_id: 5605 | Owner_id: 5381955966 | Balance: 5263066482
Account_id: 5606 | Owner_id: 5514988217 | Balance: 4791922781
Account_id: 5607 | Owner_id: 9888855512 | Balance: 2001577491
Account_id: 5609 | Owner_id: 5942287032 | Balance: 5082947055
Account_id: 5610 | Owner_id: 8224363321 | Balance: 7267869501
Account_id: 5613 | Owner_id: 8435831874 | Balance: 5147173687
Account_id: 5616 | Owner_id: 9979678457 | Balance: 1096420762
Account_id: 5629 | Owner_id: 7687992913 | Balance: 666148396
Account_id: 5630 | Owner_id: 5973998397 | Balance: 2340010295
Account_id: 5636 | Owner_id: 9488372826 | Balance: 3871392899
Account_id: 5643 | Owner_id: 3040023854 | Balance: 2595162617
Account_id: 5645 | Owner_id: 7521195503 | Balance: 5060149367
Account_id: 5649 | Owner_id: 8895518105 | Balance: 3428776939
Account_id: 5650 | Owner_id: 9848096551 | Balance: 4882252587
Account_id: 5654 | Owner_id: 7551128512 | Balance: 6999143732
Account_id: 5655 | Owner_id: 8139421226 | Balance: 5940294289
Account_id: 5656 | Owner_id: 4777214122 | Balance: 1879939836
Account_id: 5662 | Owner_id: 3836300445 | Balance: 777341459
Account_id: 5663 | Owner_id: 5674810662 | Balance: 4210246924
Account_id: 5664 | Owner_id: 6796336511 | Balance: 471385584
Account_id: 5669 | Owner_id: 4868386146 | Balance: 654779973
Account_id: 5671 | Owner_id: 9864373960 | Balance: 1226590794
Account_id: 5680 | Owner_id: 8316682773 | Balance: 5232378983
Account_id: 5684 | Owner_id: 9063715706 | Balance: 2014277577
Account_id: 5687 | Owner_id: 8179983722 | Balance: 3567192006
Account_id: 5695 | Owner_id: 9791869225 | Balance: 1943816493
Account_id: 5696 | Owner_id: 6578740836 | Balance: 3809692932
Account_id: 5706 | Owner_id: 6137253085 | Balance: 4219718142
Account_id: 5707 | Owner_id: 9953537718 | Balance: 2705875435
Account_id: 5710 | Owner_id: 9963686996 | Balance: 2655949026
Account_id: 5711 | Owner_id: 8842880514 | Balance: 5336376367
Account_id: 5718 | Owner_id: 6476733916 | Balance: 6328538561
Account_id: 5719 | Owner_id: 9865626395 | Balance: 3875754880
Account_id: 5720 | Owner_id: 6737925071 | Balance: 6141111517
Account_id: 5723 | Owner_id: 8190318485 | Balance: 5230614773
Account_id: 5724 | Owner_id: 7273303606 | Balance: 3843970880
Account_id: 5729 | Owner_id: 5394076463 | Balance: 4289515685
Account_id: 5735 | Owner_id: 6224796739 | Balance: 2032000109
Account_id: 5739 | Owner_id: 6940941062 | Balance: 5384554169
Account_id: 5743 | Owner_id: 9550739246 | Balance: 2962571605
Account_id: 5746 | Owner_id: 5807326671 | Balance: 1388912935
Account_id: 5748 | Owner_id: 9942762496 | Balance: 1865841952
Account_id: 5750 | Owner_id: 8648756883 | Balance: 499839409
Account_id: 5751 | Owner_id: 6461994995 | Balance: 5519617574
Account_id: 5754 | Owner_id: 6691341968 | Balance: 5093029447
Account_id: 5759 | Owner_id: 6905384069 | Balance: 5503635559
Account_id: 5760 | Owner_id: 7672542198 | Balance: 7573540771
Account_id: 5764 | Owner_id: 5710136108 | Balance: 1719432911
Account_id: 5766 | Owner_id: 8806963518 | Balance: 8561444271
Account_id: 5770 | Owner_id: 3267816377 | Balance: 2084387757
Account_id: 5771 | Owner_id: 7123779872 | Balance: 142023427
Account_id: 5772 | Owner_id: 7165350611 | Balance: 6494169854
Account_id: 5777 | Owner_id: 4689499863 | Balance: 474647451
Account_id: 5780 | Owner_id: 2860420845 | Balance: 1661081898
Account_id: 5782 | Owner_id: 4733481061 | Balance: 3321098145
Account_id: 5785 | Owner_id: 7442167944 | Balance: 2746288481
Account_id: 5787 | Owner_id: 9166829198 | Balance: 2515299925
Account_id: 5788 | Owner_id: 2426651116 | Balance: 1977328495
Account_id: 5799 | Owner_id: 4906966630 | Balance: 1419527825
Account_id: 5803 | Owner_id: 7994814177 | Balance: 3889131555
Account_id: 5805 | Owner_id: 6030674348 | Balance: 2160450587
Account_id: 5808 | Owner_id: 3092743863 | Balance: 133773003
Account_id: 5809 | Owner_id: 2567713095 | Balance: 2416955754
Account_id: 5811 | Owner_id: 9628561335 | Balance: 8412851757
Account_id: 5812 | Owner_id: 4546985437 | Balance: 69165763
Account_id: 5813 | Owner_id: 7701460046 | Balance: 4518656834
Account_id: 5814 | Owner_id: 7680013645 | Balance: 7338801986
Account_id: 5817 | Owner_id: 1768451593 | Balance: 515864960
Account_id: 5818 | Owner_id: 4398032771 | Balance: 1013332982
Account_id: 5820 | Owner_id: 3441045232 | Balance: 1272851392
Account_id: 5821 | Owner_id: 3325217230 | Balance: 2161205673
Account_id: 5823 | Owner_id: 6245654204 | Balance: 5986946479
Account_id: 5824 | Owner_id: 5484188407 | Balance: 2295615791
Account_id: 5829 | Owner_id: 9736852780 | Balance: 9371126689
Account_id: 5831 | Owner_id: 3479658085 | Balance: 530719789
Account_id: 5832 | Owner_id: 7287511999 | Balance: 5312774047
Account_id: 5837 | Owner_id: 6241943811 | Balance: 5124145481
Account_id: 5839 | Owner_id: 9572892996 | Balance: 3231955172
Account_id: 5841 | Owner_id: 9597479758 | Balance: 2396480801
Account_id: 5843 | Owner_id: 9518823943 | Balance: 9298958292
Account_id: 5844 | Owner_id: 3360187527 | Balance: 682508957
Account_id: 5845 | Owner_id: 9726820184 | Balance: 4717896124
Account_id: 5846 | Owner_id: 8185866161 | Balance: 1575381463
Account_id: 5849 | Owner_id: 8605085613 | Balance: 7394254258
Account_id: 5852 | Owner_id: 1675700098 | Balance: 674549065
Account_id: 5853 | Owner_id: 7826375255 | Balance: 4997786413
Account_id: 5855 | Owner_id: 9150534168 | Balance: 8010368801
Account_id: 5860 | Owner_id: 6750273427 | Balance: 6544025160
Account_id: 5865 | Owner_id: 5286174698 | Balance: 3056190229
Account_id: 5867 | Owner_id: 2242470914 | Balance: 2187245092
Account_id: 5870 | Owner_id: 8976246267 | Balance: 3724764797
Account_id: 5872 | Owner_id: 9976852254 | Balance: 1154385740
Account_id: 5873 | Owner_id: 5604208338 | Balance: 4414960532
Account_id: 5880 | Owner_id: 7023654221 | Balance: 1542990336
Account_id: 5883 | Owner_id: 9306409200 | Balance: 5278620840
Account_id: 5890 | Owner_id: 5526274078 | Balance: 3953037128
Account_id: 5893 | Owner_id: 5306181004 | Balance: 1172762084
Account_id: 5894 | Owner_id: 8812397547 | Balance: 6110845132
Account_id: 5897 | Owner_id: 6670315769 | Balance: 977703618
Account_id: 5899 | Owner_id: 9791869225 | Balance: 4191630357
Account_id: 5904 | Owner_id: 4270877957 | Balance: 3272184625
Account_id: 5905 | Owner_id: 8947812633 | Balance: 1806965
Account_id: 5906 | Owner_id: 8445970244 | Balance: 5723329969
Account_id: 5907 | Owner_id: 8949119495 | Balance: 8562211625
Account_id: 5909 | Owner_id: 7084233844 | Balance: 3573555187
Account_id: 5910 | Owner_id: 8895518105 | Balance: 5411767007
Account_id: 5920 | Owner_id: 9023385343 | Balance: 1056781145
Account_id: 5927 | Owner_id: 8809834020 | Balance: 5209891777
Account_id: 5928 | Owner_id: 8918413845 | Balance: 5079703699
Account_id: 5929 | Owner_id: 9250695507 | Balance: 2797431449
Account_id: 5930 | Owner_id: 9680251074 | Balance: 710660031
Account_id: 5934 | Owner_id: 8464876983 | Balance: 8367139240
Account_id: 5944 | Owner_id: 9814539520 | Balance: 2154150489
Account_id: 5946 | Owner_id: 7695135394 | Balance: 3588198023
Account_id: 5947 | Owner_id: 3313446428 | Balance: 187231474
Account_id: 5949 | Owner_id: 5181053763 | Balance: 1659013497
Account_id: 5951 | Owner_id: 9727953423 | Balance: 328101919
Account_id: 5952 | Owner_id: 8441500705 | Balance: 7683678864
Account_id: 5953 | Owner_id: 5256511971 | Balance: 1185410962
Account_id: 5954 | Owner_id: 9417797926 | Balance: 2056184449
Account_id: 5956 | Owner_id: 7489042387 | Balance: 5137469014
Account_id: 5957 | Owner_id: 7501494060 | Balance: 5198137668
Account_id: 5961 | Owner_id: 7966528996 | Balance: 5239093206
Account_id: 5968 | Owner_id: 9040235502 | Balance: 3295253581
Account_id: 5980 | Owner_id: 5918390765 | Balance: 2591522408
Account_id: 5982 | Owner_id: 7124251752 | Balance: 889415988
Account_id: 5983 | Owner_id: 5553329828 | Balance: 4883011983
Account_id: 5985 | Owner_id: 4235149319 | Balance: 1077856835
Account_id: 5986 | Owner_id: 5835855204 | Balance: 5735767522
Account_id: 5987 | Owner_id: 7411522189 | Balance: 3772416598
Account_id: 5991 | Owner_id: 9480798352 | Balance: 3934107356
Account_id: 5994 | Owner_id: 9270821967 | Balance: 3671820657
Account_id: 5995 | Owner_id: 4422041449 | Balance: 156511574
Account_id: 6003 | Owner_id: 6977436004 | Balance: 6876279286
Account_id: 6006 | Owner_id: 8601358599 | Balance: 7606644016
Account_id: 6011 | Owner_id: 6412925159 | Balance: 745263371
Account_id: 6013 | Owner_id: 3761361002 | Balance: 568755374
Account_id: 6014 | Owner_id: 7939490622 | Balance: 6496353394
Account_id: 6016 | Owner_id: 8626961174 | Balance: 7798539916
Account_id: 6017 | Owner_id: 6406726091 | Balance: 3493164254
Account_id: 6028 | Owner_id: 6319665229 | Balance: 2336335504
Account_id: 6031 | Owner_id: 9487276966 | Balance: 5806841943
Account_id: 6034 | Owner_id: 8793190900 | Balance: 4509585068
Account_id: 6041 | Owner_id: 9174858389 | Balance: 7102932210
Account_id: 6042 | Owner_id: 6044946481 | Balance: 2222213478
Account_id: 6043 | Owner_id: 6816957377 | Balance: 1115602882
Account_id: 6054 | Owner_id: 5742280196 | Balance: 118435072
Account_id: 6056 | Owner_id: 3158365163 | Balance: 3130220446
Account_id: 6057 | Owner_id: 5385314511 | Balance: 958071495
Account_id: 6061 | Owner_id: 8479119301 | Balance: 5642792700
Account_id: 6063 | Owner_id: 4197692101 | Balance: 1663094765
Account_id: 6071 | Owner_id: 9745589663 | Balance: 8729932756
Account_id: 6072 | Owner_id: 7612445943 | Balance: 2441449469
Account_id: 6073 | Owner_id: 4719738523 | Balance: 1774790550
Account_id: 6077 | Owner_id: 3248874101 | Balance: 1668496878
Account_id: 6079 | Owner_id: 6573308047 | Balance: 4151719251
Account_id: 6085 | Owner_id: 8910401183 | Balance: 4778412144
Account_id: 6092 | Owner_id: 4946781617 | Balance: 1706357214
Account_id: 6093 | Owner_id: 4568100059 | Balance: 9949266
Account_id: 6095 | Owner_id: 7088396088 | Balance: 2828244744
Account_id: 6097 | Owner_id: 7566163601 | Balance: 7489453691
Account_id: 6103 | Owner_id: 4412101065 | Balance: 2461265805
Account_id: 6104 | Owner_id: 9909560668 | Balance: 2027892069
Account_id: 6108 | Owner_id: 5594444227 | Balance: 1061199112
Account_id: 6114 | Owner_id: 8897743292 | Balance: 2371112397
Account_id: 6115 | Owner_id: 9635280382 | Balance: 854945986
Account_id: 6117 | Owner_id: 1942950297 | Balance: 706374682
Account_id: 6121 | Owner_id: 9958970475 | Balance: 1539620613
Account_id: 6128 | Owner_id: 8552668620 | Balance: 4950555765
Account_id: 6130 | Owner_id: 8346195812 | Balance: 2121715977
Account_id: 6138 | Owner_id: 1910219719 | Balance: 126739240
Account_id: 6143 | Owner_id: 4351350205 | Balance: 3509762509
Account_id: 6144 | Owner_id: 5011818816 | Balance: 3656871160
Account_id: 6151 | Owner_id: 7373631438 | Balance: 2948781148
Account_id: 6152 | Owner_id: 3745786523 | Balance: 2286089978
Account_id: 6156 | Owner_id: 9986872679 | Balance: 8993581465
Account_id: 6161 | Owner_id: 5149130226 | Balance: 4285952248
Account_id: 6166 | Owner_id: 8290683380 | Balance: 3757157983
Account_id: 6167 | Owner_id: 9475920648 | Balance: 2559556172
Account_id: 6170 | Owner_id: 9097171158 | Balance: 1790617601
Account_id: 6178 | Owner_id: 9299992900 | Balance: 4529834769
Account_id: 6181 | Owner_id: 3879143927 | Balance: 2279272088
Account_id: 6186 | Owner_id: 6924283878 | Balance: 4224839743
Account_id: 6190 | Owner_id: 8272436612 | Balance: 950101148
Account_id: 6191 | Owner_id: 4593288419 | Balance: 967478924
Account_id: 6194 | Owner_id: 7316650280 | Balance: 3033036319
Account_id: 6195 | Owner_id: 2896376323 | Balance: 945970336
Account_id: 6200 | Owner_id: 6586226408 | Balance: 6168270709
Account_id: 6203 | Owner_id: 9380718869 | Balance: 306359892
Account_id: 6206 | Owner_id: 9637006655 | Balance: 4729535105
Account_id: 6212 | Owner_id: 8808859788 | Balance: 6366365757
Account_id: 6214 | Owner_id: 8910401183 | Balance: 423840136
Account_id: 6220 | Owner_id: 5875665386 | Balance: 5288190673
Account_id: 6223 | Owner_id: 7975319277 | Balance: 4541861752
Account_id: 6230 | Owner_id: 9241659200 | Balance: 1499868918
Account_id: 6237 | Owner_id: 8953964844 | Balance: 7183762040
Account_id: 6240 | Owner_id: 9270821967 | Balance: 6283409722
Account_id: 6243 | Owner_id: 8921030596 | Balance: 1818600334
Account_id: 6249 | Owner_id: 7871793943 | Balance: 190757028
Account_id: 6253 | Owner_id: 2290554541 | Balance: 1713782686
Account_id: 6255 | Owner_id: 6999063750 | Balance: 673008407
Account_id: 6256 | Owner_id: 7353251916 | Balance: 6115233858
Account_id: 6266 | Owner_id: 5699708212 | Balance: 993350853
Account_id: 6267 | Owner_id: 8547304737 | Balance: 5067218790
Account_id: 6281 | Owner_id: 5863520210 | Balance: 117994278
Account_id: 6283 | Owner_id: 8636366438 | Balance: 5283244847
Account_id: 6287 | Owner_id: 4194112654 | Balance: 3733854928
Account_id: 6290 | Owner_id: 5583035612 | Balance: 2870937693
Account_id: 6292 | Owner_id: 4427230052 | Balance: 1613568297
Account_id: 6301 | Owner_id: 5657047397 | Balance: 2083610816
Account_id: 6307 | Owner_id: 7203434177 | Balance: 3334217980
Account_id: 6308 | Owner_id: 7788330507 | Balance: 6745988199
Account_id: 6312 | Owner_id: 8959007361 | Balance: 6399883331
Account_id: 6316 | Owner_id: 9530030182 | Balance: 4004368318
Account_id: 6318 | Owner_id: 2928904575 | Balance: 1984356075
Account_id: 6322 | Owner_id: 3172567858 | Balance: 2609301660
Account_id: 6323 | Owner_id: 8713357482 | Balance: 7090655183
Account_id: 6324 | Owner_id: 9586209825 | Balance: 1070117737
Account_id: 6325 | Owner_id: 5807691845 | Balance: 893180890
Account_id: 6326 | Owner_id: 1586278896 | Balance: 1455443239
Account_id: 6334 | Owner_id: 8812397547 | Balance: 6982342393
Account_id: 6340 | Owner_id: 5501784071 | Balance: 2312478051
Account_id: 6342 | Owner_id: 7927472278 | Balance: 2064766983
Account_id: 6343 | Owner_id: 3737805511 | Balance: 1216108424
Account_id: 6344 | Owner_id: 9688298432 | Balance: 9290237328
Account_id: 6349 | Owner_id: 6419035257 | Balance: 4751655725
Account_id: 6352 | Owner_id: 8446644820 | Balance: 3110764948
Account_id: 6353 | Owner_id: 3328770131 | Balance: 321899911
Account_id: 6357 | Owner_id: 1132753820 | Balance: 518830609
Account_id: 6361 | Owner_id: 3351444865 | Balance: 2243475768
Account_id: 6365 | Owner_id: 9417797926 | Balance: 7878567641
Account_id: 6366 | Owner_id: 3180837564 | Balance: 891690802
Account_id: 6373 | Owner_id: 9979678457 | Balance: 5913515111
Account_id: 6375 | Owner_id: 4201523154 | Balance: 1368440308
Account_id: 6376 | Owner_id: 3897862746 | Balance: 412944130
Account_id: 6377 | Owner_id: 6830230565 | Balance: 1090335854
Account_id: 6379 | Owner_id: 3006018026 | Balance: 606127995
Account_id: 6380 | Owner_id: 5071979791 | Balance: 4584074917
Account_id: 6385 | Owner_id: 2641967615 | Balance: 665792415
Account_id: 6390 | Owner_id: 8513866023 | Balance: 3891943494
Account_id: 6393 | Owner_id: 4919528477 | Balance: 316793617
Account_id: 6394 | Owner_id: 5067099000 | Balance: 4106552995
Account_id: 6395 | Owner_id: 2928904575 | Balance: 499258706
Account_id: 6400 | Owner_id: 9612025086 | Balance: 9066976852
Account_id: 6407 | Owner_id: 8993943250 | Balance: 1566453200
Account_id: 6413 | Owner_id: 5714287916 | Balance: 2253908985
Account_id: 6414 | Owner_id: 9118471454 | Balance: 3422245756
Account_id: 6415 | Owner_id: 8108531292 | Balance: 691567556
Account_id: 6418 | Owner_id: 5237632418 | Balance: 5195160416
Account_id: 6421 | Owner_id: 8477299420 | Balance: 4309567203
Account_id: 6422 | Owner_id: 7695791833 | Balance: 5542223880
Account_id: 6425 | Owner_id: 7045958115 | Balance: 567794820
Account_id: 6427 | Owner_id: 6004767233 | Balance: 1387643802
Account_id: 6432 | Owner_id: 7025500647 | Balance: 5851220635
Account_id: 6433 | Owner_id: 6700743628 | Balance: 3401457713
Account_id: 6435 | Owner_id: 5639605857 | Balance: 1191870270
Account_id: 6438 | Owner_id: 2991358353 | Balance: 1844394660
Account_id: 6439 | Owner_id: 7401277480 | Balance: 2440893219
Account_id: 6443 | Owner_id: 6503078020 | Balance: 3867145562
Account_id: 6445 | Owner_id: 1898817843 | Balance: 1024608440
Account_id: 6446 | Owner_id: 7797893018 | Balance: 946275116
Account_id: 6455 | Owner_id: 7301519223 | Balance: 5409235350
Account_id: 6457 | Owner_id: 7011025930 | Balance: 69531137
Account_id: 6462 | Owner_id: 8825963437 | Balance: 4284775206
Account_id: 6468 | Owner_id: 3295829798 | Balance: 1388584170
Account_id: 6469 | Owner_id: 8656252236 | Balance: 8521109576
Account_id: 6470 | Owner_id: 7188244463 | Balance: 3321641547
Account_id: 6473 | Owner_id: 9528369286 | Balance: 6715904476
Account_id: 6477 | Owner_id: 9391097678 | Balance: 545711735
Account_id: 6482 | Owner_id: 9126449739 | Balance: 7702956661
